zip,population,race_white,race_black,race_native,race_asian,race_other,race_hispanic
28741,3197,0.931811073,0.005943072,0.001876759,0.002815139,0.000625586,0.046606193
28742,2710,0.948708487,0.006642066,0.005904059,0.00295203,0.000738007,0.024723247
28743,2125,0.972235294,0.001411765,0.000941176,0.001411765,0,0.013647059
28745,551,0.985480944,0,0,0.007259528,0,0.005444646
28746,2388,0.878559464,0.081658291,0.002093802,0.004187605,0.000837521,0.020100503
28747,2198,0.939945405,0.000454959,0.001819836,0.002729754,0,0.036396724
28748,11334,0.926151403,0.012263984,0.005382036,0.006529028,8.82E-05,0.038556555
28749,50,0.98,0,0,0,0,0.02
2875,307,0.93485342,0,0.006514658,0,0,0.013029316
28751,2916,0.943415638,0.00308642,0.00617284,0.008230453,0,0.028120713
28752,30600,0.874836601,0.040718954,0.002810458,0.005326797,0.000686275,0.064673203
28753,11670,0.96075407,0.002656384,0.002827763,0.002656384,0.000514139,0.020051414
28754,7679,0.92811564,0.025914833,0.001823154,0.004167209,0.001692929,0.023180102
28756,4504,0.88277087,0.029973357,0.004662522,0.003108348,0.000888099,0.065941385
28757,280,0.975,0,0,0.003571429,0,0.017857143
28759,6922,0.924443802,0.016469229,0.002455938,0.006212077,0.001589136,0.039728402
2876,430,0.897674419,0,0,0.039534884,0,0.051162791
28761,7816,0.912487206,0.024564995,0.003070624,0.01906346,0.000127943,0.033648925
28762,6857,0.925477614,0.036750766,0.003500073,0.002770891,0.000291673,0.021146274
28763,2725,0.919633028,0.008807339,0.002568807,0.00293578,0.001100917,0.055412844
28766,1262,0.954041204,0.011093502,0,0.001584786,0,0.012678288
28768,6813,0.921326875,0.029795978,0.001908117,0.002054895,0.001174226,0.030529869
28771,8558,0.893549895,0.001986445,0.062047207,0.003388642,0,0.022551998
28772,1239,0.957223567,0.004035513,0.002421308,0.001614205,0,0.021791768
28773,3378,0.957963292,0.006808763,0.001184133,0.000888099,0.001184133,0.026346951
28774,1013,0.932872655,0.007897335,0.004935834,0.001974334,0,0.046396841
28775,296,0.905405405,0.02027027,0.003378378,0,0,0.060810811
28777,10638,0.874224478,0.057623613,0.0035721,0.004512126,0.001128032,0.052735477
28778,10381,0.869954725,0.031885175,0.005201811,0.009921973,0.001059628,0.064155669
28779,16111,0.914902861,0.009620756,0.017193222,0.009062131,0.000496555,0.034324375
2878,15780,0.956717364,0.007984791,0.001204056,0.008491762,0.00139417,0.012040558
28781,939,0.958466454,0.002129925,0.003194888,0,0,0.026624068
28782,6584,0.868317132,0.070321993,0.00045565,0.002582017,0.00045565,0.045868773
28783,1593,0.836158192,0.003138732,0.015065913,0.003138732,0,0.133709981
28785,7338,0.954210957,0.002861815,0.002861815,0.002589261,0.000545108,0.02957209
28786,20714,0.925412764,0.012841556,0.006372502,0.004248334,0.000579318,0.041083325
28787,19718,0.916066538,0.008520134,0.002586469,0.004615073,0.000912871,0.05188153
28789,5097,0.800274671,0.005493428,0.122228762,0.007062978,0.000392388,0.03217579
2879,20371,0.924844141,0.010750577,0.013057778,0.013941387,0.001570861,0.017819449
28790,3205,0.949453978,0.0024961,0.003432137,0.002184087,0,0.032449298
28791,14171,0.884482394,0.025827394,0.002258133,0.007832898,0.0004234,0.062451485
28792,32689,0.755177583,0.040625287,0.004068647,0.010645783,0.001315427,0.171709138
28801,15019,0.654038218,0.282508822,0.003595446,0.007590386,0.002796458,0.026566349
28803,28693,0.785731712,0.108807026,0.002822988,0.017878925,0.002230509,0.062558812
28804,20507,0.889208563,0.028331789,0.002145609,0.010630516,0.001121568,0.054713025
28805,17620,0.867820658,0.060385925,0.002440409,0.013166856,0.001135074,0.034790011
28806,38550,0.773203632,0.075304799,0.003501946,0.008560311,0.001452659,0.111906615
2881,7841,0.802958806,0.047953067,0.004081112,0.060706543,0.003698508,0.058921056
2882,14184,0.944796954,0.007966723,0.007684715,0.008248731,0.001833051,0.017413988
2885,10627,0.948150936,0.010539193,0.002634798,0.005928296,0.0006587,0.018255387
2886,29269,0.909187195,0.013051351,0.002596604,0.025897707,0.001708292,0.033892514
2888,19912,0.897298112,0.019535958,0.002310165,0.020188831,0.00205906,0.040026115
2889,28217,0.909912464,0.014990963,0.002409895,0.019598115,0.002374455,0.032923415
28901,5354,0.906985431,0.010085917,0.006537168,0.003175196,0,0.041090773
28902,1373,0.946831755,0.008739985,0.003641661,0.002913328,0,0.027676621
28904,8533,0.952537208,0.005508028,0.002929802,0.002109457,0,0.025547873
28905,3129,0.930009588,0.006391818,0.020453819,0.004474273,0,0.015659955
28906,18475,0.926603518,0.0135318,0.012719892,0.005250338,0.000162382,0.021867388
28909,1030,0.947572816,0.005825243,0.002912621,0.004854369,0,0.016504854
2891,21198,0.913623927,0.008444193,0.004953297,0.026323238,0.000896311,0.029531088
2892,4988,0.940657578,0.005613472,0.008821171,0.010625501,0.00180433,0.016439455
2893,29630,0.884340196,0.019372258,0.002126223,0.022949713,0.001889976,0.049240634
2894,722,0.93767313,0,0.030470914,0.001385042,0,0.016620499
2895,41186,0.712984995,0.053173408,0.00267081,0.053804691,0.002865051,0.141917156
2896,11537,0.953194071,0.005027303,0.001213487,0.00918783,0.000693421,0.0221028
2898,1696,0.958726415,0.005306604,0.003537736,0.004716981,0,0.020636792
29001,2148,0.442271881,0.517690875,0.002327747,0.001862197,0,0.029329609
29003,6989,0.402203463,0.561024467,0.00286164,0.007011017,0.000429246,0.012877379
29006,9565,0.661996864,0.258024046,0.001359122,0.003450078,0.000313643,0.064192368
29009,2440,0.669672131,0.295901639,0.004508197,0.00204918,0,0.016803279
29010,13491,0.343340004,0.6257505,0.003039063,0.004076792,0.000370617,0.01719665
29014,1891,0.670015865,0.301427816,0.002644104,0.001057641,0,0.016922263
29015,1738,0.164556962,0.823935558,0.005178366,0,0.000575374,0.00287687
29016,16393,0.660952846,0.276215458,0.002684072,0.011895321,0.001281035,0.032940889
29018,3749,0.317684716,0.656441718,0.001333689,0.000800213,0.000800213,0.018404908
29020,22463,0.594177091,0.356319281,0.002047812,0.00436273,0.000578729,0.032497885
2903,10780,0.587847866,0.094526902,0.005194805,0.122170686,0.006122449,0.152782931
29030,1967,0.529232334,0.426537875,0,0.002033554,0.003558719,0.031011693
29031,1349,0.246108228,0.731653076,0.00148258,0.00148258,0.00074129,0.006671609
29032,4424,0.623191682,0.296564195,0.002260398,0.003842676,0.000678119,0.059900542
29033,11603,0.664741877,0.25570973,0.003533569,0.016116522,0.000861846,0.040679135
29036,19140,0.929676071,0.031295716,0.002194357,0.005485893,0.000470219,0.021107628
29037,824,0.786407767,0.177184466,0,0.003640777,0,0.020631068
29038,2445,0.683026585,0.289161554,0.001226994,0.001635992,0.000408998,0.013496933
29039,4215,0.496322657,0.448873072,0.008778173,0.001423488,0.000948992,0.026097272
2904,29359,0.664225621,0.107054055,0.005483838,0.02895194,0.013726626,0.153036548
29040,8767,0.517851032,0.407893236,0.006273526,0.014029885,0.001825026,0.031709821
29042,5868,0.15269257,0.8232788,0.001704158,0.002215406,0.000511247,0.015167007
29044,5652,0.327494692,0.622080679,0.004246285,0.003715499,0.000530786,0.028485492
29045,21871,0.687028485,0.209409721,0.003703534,0.016825934,0.002194687,0.061588405
29046,237,0.071729958,0.924050633,0,0,0,0
29047,3683,0.491175672,0.460494162,0.002715178,0.004072767,0.001086071,0.029052403
29048,4864,0.360814145,0.614925987,0.004523026,0.002055921,0.000411184,0.009251645
2905,25223,0.403005194,0.150101098,0.007136344,0.037901915,0.009554771,0.361812631
29051,951,0.398527865,0.568874869,0.001051525,0,0,0.021030494
29052,2021,0.052449283,0.92281049,0.002968827,0.000494805,0.001484414,0.012864918
29053,18830,0.712426978,0.194264472,0.005310674,0.00212427,0.001168348,0.063728093
29054,9612,0.889617145,0.041718685,0.003849355,0.002184769,0.001040366,0.053682896
29055,4337,0.636615172,0.33894397,0.000691722,0.000461148,0.000461148,0.009222965
29056,2448,0.238562092,0.72753268,0.005310458,0,0.00245098,0.017973856
29058,4746,0.717024863,0.260640539,0.002107038,0.002317741,0.001264223,0.006531816
29059,6068,0.306690837,0.643210283,0.02027027,0.00461437,0.000823995,0.014502307
2906,28387,0.738084334,0.054567231,0.002747737,0.089266213,0.015183006,0.061718392
29061,13717,0.294014726,0.640300357,0.002405774,0.004665743,0.000874827,0.040460742
29062,176,0.318181818,0.659090909,0,0.017045455,0,0
29063,32717,0.685973653,0.2410979,0.002720298,0.021273344,0.001803344,0.029220283
29065,677,0.214180207,0.776957164,0,0,0,0.005908419
29067,10949,0.742533565,0.224130058,0.003561969,0.001917983,0.002465979,0.015526532
29069,5020,0.532270916,0.450199203,0.002191235,0.000996016,0.001195219,0.006972112
2907,27445,0.108617234,0.182911277,0.008234651,0.078593551,0.006412826,0.58538896
29070,15330,0.822961513,0.110763209,0.003652968,0.003131115,0.001630789,0.049902153
29072,49566,0.850724287,0.070633095,0.002239438,0.025541702,0.001230682,0.03857483
29073,40775,0.832667075,0.089638259,0.004929491,0.007381974,0.000833844,0.049564684
29074,241,0.908713693,0.074688797,0,0.004149378,0,0.008298755
29075,2963,0.785015187,0.188322646,0.002024975,0.003037462,0.000337496,0.013499831
29078,15293,0.771202511,0.169031583,0.003138691,0.005819656,0.000784673,0.035506441
29079,151,0.284768212,0.688741722,0,0,0,0.026490066
2908,37467,0.437611765,0.140550351,0.006539088,0.0398484,0.009928737,0.334854672
29080,3240,0.24845679,0.722222222,0.00154321,0.000308642,0,0.01882716
29081,1352,0.587278107,0.378698225,0.00147929,0.00295858,0,0.023668639
29082,572,0.678321678,0.251748252,0,0,0,0.06993007
2909,43540,0.233716123,0.112103813,0.007671107,0.056132292,0.00597152,0.557602205
2910,21000,0.730333333,0.043809524,0.002904762,0.073571429,0.003571429,0.123047619
29101,3023,0.625537545,0.30003308,0.006615944,0.001984783,0.001323189,0.051273569
29102,18248,0.448432705,0.506466462,0.001589215,0.008055677,0.000328803,0.027509864
29104,1531,0.248203788,0.725669497,0,0.001959504,0,0.019595036
29105,1514,0.505944518,0.380449141,0.000660502,0.001321004,0.000660502,0.099735799
29107,3166,0.678458623,0.279216677,0.015161087,0.002842704,0.000315856,0.011054959
29108,20469,0.471444624,0.39474327,0.002198446,0.003859495,0.001367922,0.11661537
2911,15574,0.829330936,0.038140491,0.002825222,0.018749197,0.007063054,0.082124053
29111,1632,0.538602941,0.43995098,0.004289216,0.001838235,0,0.014093137
29112,4712,0.513794567,0.439091681,0.009974533,0.004244482,0,0.014855688
29113,1618,0.444375773,0.525339926,0.001854141,0,0,0.021013597
29114,2190,0.439726027,0.520091324,0.000913242,0.003652968,0.000913242,0.02283105
29115,31128,0.218709843,0.742579029,0.002473657,0.005461321,0.000578258,0.020496016
29117,1160,0.010344828,0.96637931,0,0.001724138,0,0.01637931
29118,15861,0.339512011,0.593089969,0.002017527,0.026669189,0.00081962,0.026795284
2912,1370,0.645255474,0.037226277,0.003649635,0.152554745,0.004379562,0.097810219
29122,54,0.907407407,0.074074074,0,0,0,0
29123,7617,0.855323618,0.062097939,0.007745832,0.001969279,0.000787712,0.050019693
29125,3072,0.311848958,0.660481771,0.003255208,0.004557292,0,0.010416667
29126,2267,0.745478606,0.231142479,0.001764446,0.001323335,0.000441112,0.010145567
29127,8333,0.791191648,0.180607224,0.00324013,0.001800072,0.000600024,0.0150006
29128,5866,0.240879645,0.725536993,0.001363791,0.002557109,0.001022844,0.022843505
29129,3164,0.496207332,0.381795196,0.003476612,0.002212389,0.000632111,0.100189633
29130,6655,0.512546957,0.461157025,0.002404207,0.001202104,0.001953418,0.011570248
29133,1044,0.454980843,0.506704981,0.009578544,0.001915709,0,0.019157088
29135,8919,0.443771723,0.508128714,0.002578764,0.001906043,0.00011212,0.033187577
29137,2539,0.550610477,0.420638046,0.00472627,0.001969279,0,0.008664829
29138,10883,0.468345125,0.297803914,0.001653956,0.002297161,0.000643205,0.21997611
2914,21963,0.758411875,0.07435232,0.00528161,0.013249556,0.043345627,0.055365843
29142,4890,0.294478528,0.668507157,0.003680982,0.008384458,0.000613497,0.011656442
29145,837,0.562724014,0.372759857,0.003584229,0,0,0.051373955
29146,1767,0.441992077,0.530843237,0.007923033,0.002263724,0.002263724,0.006791171
29147,0,0,0,0,0,0,0
29148,6230,0.443980738,0.514606742,0.002568218,0.00882825,0,0.02247191
2915,16897,0.878913417,0.033733799,0.004675386,0.018346452,0.010356868,0.027874771
29150,40031,0.421873048,0.512527791,0.0023232,0.013639429,0.001298993,0.034947915
29152,2393,0.664020059,0.159632261,0.002507313,0.018386962,0.002089427,0.096113665
29153,15633,0.43081942,0.513657008,0.002814559,0.004733576,0.000767607,0.034222478
29154,28135,0.596054736,0.335702861,0.004158521,0.011764706,0.001208459,0.030318109
2916,8139,0.874554614,0.043740017,0.00307163,0.013146578,0.013515174,0.027767539
29160,8255,0.743064809,0.19903089,0.009085403,0.003513022,0.000242277,0.03270745
29161,11383,0.532548537,0.430554335,0.004216815,0.003074761,0,0.023631732
29162,4122,0.573022804,0.38913149,0.002183406,0.001698205,0.000242601,0.030567686
29163,1975,0.211139241,0.747848101,0.00556962,0.007088608,0.001012658,0.019746835
29164,4690,0.647547974,0.297441365,0.006183369,0.001492537,0.000426439,0.024307036
29166,904,0.745575221,0.212389381,0.001106195,0,0.001106195,0.025442478
29168,3582,0.440815187,0.511725293,0.001675042,0.005862647,0.001116695,0.02372976
29169,22845,0.628802801,0.175224338,0.003064128,0.017684395,0.00175093,0.158371635
2917,13762,0.933439907,0.013806133,0.001671269,0.014605435,0.001525941,0.02543235
29170,19988,0.790424255,0.123824295,0.003952371,0.014758855,0.00125075,0.049279568
29172,9293,0.606585602,0.282685893,0.003013021,0.008070591,0.001398902,0.083503712
29175,378,0.714285714,0.264550265,0.002645503,0,0.002645503,0
29178,3377,0.691442108,0.27183891,0.004737933,0.002072846,0.000296121,0.015102162
29180,14267,0.356907549,0.607065255,0.001682204,0.003013948,0.001121469,0.018714516
2919,28790,0.88888503,0.018061827,0.000937826,0.020145884,0.002222994,0.057797846
2920,37547,0.751990838,0.056036434,0.002583429,0.045409753,0.002583429,0.126055344
29201,20594,0.678061571,0.239487229,0.002962028,0.032388074,0.001165388,0.031416918
29202,135,0.785185185,0.125925926,0,0.059259259,0,0.014814815
29203,39843,0.132520142,0.812288231,0.002610245,0.004015762,0.00100394,0.034334764
29204,19952,0.353297915,0.608460305,0.001052526,0.00516239,0.000902165,0.019747394
29205,24822,0.721174764,0.199500443,0.001732334,0.023446942,0.001168318,0.039481105
29206,17788,0.74201709,0.173937486,0.002473578,0.014841466,0.001349224,0.047279065
29207,11592,0.539855072,0.212042788,0.008971705,0.037870945,0.001121463,0.154761905
29208,695,0.811510791,0.096402878,0.001438849,0.037410072,0,0.025899281
29209,33324,0.447935422,0.475093026,0.002100588,0.020675789,0.00132037,0.037180411
2921,12361,0.911819432,0.01019335,0.000728096,0.038265512,0.001051695,0.027505865
29210,40356,0.361978392,0.564377044,0.002056695,0.019451878,0.001486768,0.032634552
29212,28798,0.701055629,0.213764845,0.002916869,0.028231127,0.00232655,0.031391069
29223,50141,0.346383199,0.496779083,0.00265252,0.037693704,0.001755051,0.092937915
29225,1228,0.802931596,0.135179153,0.001628664,0.018729642,0,0.0252443
29229,44229,0.347939135,0.527730674,0.001921816,0.036401456,0.00228357,0.056727486
29301,31051,0.501465331,0.329329168,0.001996715,0.03941902,0.001223793,0.111816045
29302,16571,0.739544988,0.187978999,0.001810392,0.031561161,0.000965542,0.02522479
29303,25058,0.516840929,0.32803895,0.002434352,0.0209913,0.001476574,0.116010855
29306,15861,0.302566042,0.64050186,0.001639241,0.013681357,0.001008764,0.027362714
29307,18751,0.780438377,0.164844542,0.001493254,0.010666098,0.000586635,0.031145006
29316,22281,0.793321664,0.110632377,0.001840133,0.034379067,0.001481083,0.044971052
29320,530,0.669811321,0.083018868,0.001886792,0.016981132,0.011320755,0.205660377
29321,2596,0.859013867,0.11825886,0.002311248,0.00192604,0.000770416,0.007318952
29322,8781,0.903769502,0.042478078,0.001594351,0.009452226,0.000341647,0.030178795
29323,14446,0.837186765,0.098504776,0.002215146,0.017028935,0.00062301,0.032811851
29324,167,0.964071856,0.023952096,0,0,0,0.005988024
29325,15222,0.6463671,0.31487321,0.001313888,0.005255551,0.000525555,0.019445539
29329,278,0.899280576,0.032374101,0.007194245,0.007194245,0,0.039568345
29330,8401,0.830139269,0.106892037,0.002618736,0.004999405,0.000238067,0.043447209
29331,142,0.746478873,0.183098592,0.007042254,0.007042254,0,0.035211268
29332,2435,0.659548255,0.288295688,0.000821355,0.002874743,0,0.043531828
29333,374,0.815508021,0.125668449,0,0.002673797,0,0.024064171
29334,11331,0.704792163,0.188950666,0.000617774,0.028329362,0.001147295,0.057188245
29335,5654,0.730986912,0.219490626,0.002299257,0.004067917,0.001061196,0.034311992
29338,85,0.952941176,0.047058824,0,0,0,0
29340,20763,0.735924481,0.214179069,0.002070992,0.002504455,0.00110774,0.033184029
29341,19330,0.639524056,0.285669943,0.00118986,0.010450078,0.000724263,0.050439731
29346,307,0.921824104,0.029315961,0,0.006514658,0,0.035830619
29349,30129,0.834577981,0.096750639,0.002389724,0.018453981,0.00109529,0.033655282
29351,1563,0.776711452,0.161868202,0.005758157,0.002559181,0,0.046705054
29353,4174,0.68064207,0.297077144,0.00143747,0.00143747,0,0.009343555
29355,810,0.813580247,0.141975309,0,0,0,0.039506173
29356,8074,0.908347783,0.04359673,0.002105524,0.005078028,0.000495417,0.029601189
29360,20977,0.606855127,0.318348668,0.001859179,0.002145207,0.000810411,0.059636745
29364,592,0.896959459,0.067567568,0.006756757,0,0.001689189,0.010135135
29365,10146,0.829193771,0.089690518,0.002562586,0.008574808,0.002069781,0.055884092
29368,68,0.985294118,0,0,0,0,0.014705882
29369,13044,0.728840846,0.198712052,0.000919963,0.019472554,0.000766636,0.039558418
29370,1045,0.666028708,0.300478469,0.005741627,0.000956938,0.000956938,0.018181818
29372,4507,0.791879299,0.173729754,0.004437542,0.006878189,0,0.011759485
29373,297,0.919191919,0.053872054,0.003367003,0.003367003,0,0.003367003
29374,3534,0.920486701,0.039898132,0.002263724,0.005093379,0.000565931,0.024052066
29375,95,0.852631579,0.136842105,0,0,0,0
29376,6909,0.780286583,0.153133594,0.002460559,0.016789695,0.001302649,0.03459256
29377,761,0.871222076,0.067017083,0.005256242,0.00131406,0,0.049934297
29378,207,0.188405797,0.415458937,0.019323671,0.028985507,0,0.342995169
29379,19186,0.643959137,0.326800792,0.002241218,0.003440008,0.000886063,0.010789117
